ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	label	detailed-label
1533127270.254587	C7AgdTclgGPBgJOB9	192.168.100.113	47332	178.128.185.250	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1547144770.374622	CFSGF64E0FpKocPqGc	192.168.1.198	24104	61.54.169.98	23	tcp					S0			0	S	1	40	0	0		Benign	
1547144767.275891	CHP0s23CTuY5rBytXc	192.168.1.198	24104	174.60.253.59	23	tcp					S0			0	S	1	40	0	0		Benign	
1538599473.690589	CkGOZj1BPguk26AO7k	192.168.100.113	38082	192.168.100.1	53	udp	dns	0.000752	39.0	39.0	SF			0	Dd	1	67	1	67		Benign	
1545403435.242773	CgkrJgRomXQSyGdya	192.168.1.196	50460	112.94.139.111	23	tcp		3.126482	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1533069525.478009	CdptQd2ZOljNV9LgH	192.168.100.113	123	147.231.100.5	123	udp		0.001749	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545403518.680938	C4UtRS33t20DnXeY8f	192.168.1.196	52018	140.157.119.33	23	tcp					S0			0	S	1	60	0	0		Benign	
1545336791.533832	CVEuGP2oxVXaOuXHhd	192.168.1.197	43746	162.251.131.181	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526757730.629731	C0cOWi3txwCfHuvkv2	192.168.2.5	53194	121.227.29.50	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1536227042.569396	Cut9Ez11sH50aW0UD2	192.168.100.111	17832	197.15.217.92	37215	tcp		1e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1532525397.005355	CsqYOq1zsm3vRrt7H	192.168.100.111	48012	88.27.254.216	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525458.008168	CZU1L33XDAhTw5v2s4	192.168.100.111	5703	143.201.223.17	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403450.594009	CGspGc4fDFAnpbJjWk	192.168.1.196	49664	194.118.68.92	23	tcp		3.128473	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547144771.41402	CDx4rZ36b28t1PoL4b	192.168.1.198	24104	113.123.160.64	23	tcp					S0			0	S	1	40	0	0		Benign	
1525884082.013933	CCpOjq31VPABe6k5U4	192.168.100.103	43763	57.244.222.58	21626	udp					S0			0	D	1	40	0	0		Benign	
1532101465.235855	ClaTQ43Vgv9eH5KaD	192.168.100.108	5526	204.155.101.144	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538562002.548781	CB24SR1Zwr0HyInMIf	192.168.100.103	123	77.78.107.252	123	udp					S0			0	D	1	76	0	0		Benign	
1525880934.018119	CWbEzKJAZzxI0eOie	192.168.100.103	43763	72.51.165.46	58245	udp					S0			0	D	1	40	0	0		Benign	
1525882080.01972	CgqJYJ3LdRiRoupbif	192.168.100.103	43763	253.83.228.36	22247	udp					S0			0	D	1	40	0	0		Benign	
1526759625.408341	C0qOywNgeGZjtMyol	192.168.2.5	43331	121.37.23.148	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403465.954999	CKGtEZfwKCXoAgpY4	192.168.1.196	37934	130.144.79.122	23	tcp		3.127983	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1526765588.80799	CLFVkz4X8qn6FF1fhh	192.168.2.5	51031	69.39.28.164	22	tcp		2.994062	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547144769.336948	CwTyox4s6YAgHNr2c8	192.168.1.198	24104	183.201.2.165	23	tcp					S0			0	S	1	40	0	0		Benign	
1533077795.474397	CSfkHn3WEDMwvbsH6k	192.168.100.113	123	147.251.48.140	123	udp		0.005237	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1532525387.00579	CxPN8v2bSvdezOb5vf	192.168.100.111	24549	108.209.64.187	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403534.60135	CiJ6BwJw7adYXHR6l	192.168.1.196	34156	214.89.209.175	23	tcp					S0			0	S	1	60	0	0		Benign	
1525884055.01382	C4t97l3eXsAm6IqyP2	192.168.100.103	43763	41.6.65.191	26433	udp					S0			0	D	1	40	0	0		Benign	
1532525412.006329	ChGV0E4dXA3PjIFwnb	192.168.100.111	24200	5.21.178.252	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525880353.047778	CDHZmB2xWA4ekH5s55	192.168.100.103	44272	192.25.180.224	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403435.258765	CWfxLOHb89CJjPot5	192.168.1.196	38580	123.150.136.184	23	tcp		3.115963	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1526759696.867697	Cz9Vp73bTzvvM9Zs44	223.99.161.210	11	192.168.2.5	0	icmp					OTH			0		1	56	0	0		Benign	
1538614799.666402	C7XBHr1xdx7EoTCNWl	192.168.100.113	41246	192.168.100.1	53	udp	dns	5.005154	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1545336790.526398	CLi7xO3oE75lV4wAk7	192.168.1.197	44002	197.172.247.213	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403514.441367	CueHZG12axsIe5QEIj	192.168.1.196	37410	49.112.136.186	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403588.117353	ChhW6q3mvSorfqAAd	192.168.1.196	41526	137.54.18.98	23	tcp		3.123727	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545336799.604731	CXjuD65zJYG8sHbm7	192.168.1.197	38370	41.71.199.130	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395872.453467	C0fDy74BmsjnqPhq6i	192.168.1.198	36097	180.14.179.25	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538544932.549726	CFmvIO33EqUx4KWCx5	192.168.100.103	123	83.167.252.118	123	udp		0.00249	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1525882982.009962	Cr2Ds61DWkJBl2MyVa	192.168.100.103	43763	238.56.76.71	29328	udp					S0			0	D	1	40	0	0		Benign	
1540486924.852768	CAZatg2a0heEfxcKb	192.168.1.132	57012	52.209.221.67	80	tcp	http	0.089197	1847.0	1539.0	SF			0	ShADadtfF	7	2151	7	1831		benign	
1525882912.019419	CL5Tzm2kyHl6WN8l2	192.168.100.103	43763	243.240.237.203	38949	udp					S0			0	D	1	40	0	0		Benign	
1538601293.661747	C7lDkG1IxO9xomoV9	192.168.100.113	57243	192.168.100.1	53	udp	dns	5.005166	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1532101349.115308	CxOtHi3vaWME1R81jl	192.168.100.108	5526	46.156.93.135	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1533060645.474815	CehASg4QtHZnFViNfb	192.168.100.113	123	81.2.254.224	123	udp		0.005741	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1525880418.05818	CLdz8U1Szouh0Vwsnh	192.168.100.103	48530	223.97.43.18	9527	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101361.525233	CdCAFB4n9WEdQGi9sk	192.168.100.108	5526	135.83.222.224	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538478978.600087	Cr40Gl4eXXdH7ghK34	192.168.100.103	43659	192.168.100.1	53	udp	dns	0.000502	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1532101347.038243	CeqH4k1DKkrbe3lTi4	192.168.100.108	5526	71.245.26.158	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538612627.677338	CYuISi2XlIuDsqnMQ6	192.168.100.113	56445	192.168.100.1	53	udp	dns	0.000499	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1532525444.004627	Cim8Y01djo4ktqumK	192.168.100.111	4031	108.43.236.100	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545336807.674123	CUbkYGt0Aczo1vc8e	192.168.1.197	38370	156.63.66.180	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525355.999926	CvDCMm2UAtUr5QyHSl	192.168.100.111	31263	219.183.21.213	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526759613.388236	C1eB74CxVSee2eWhk	192.168.2.5	55686	121.233.53.218	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101445.520096	C2X97d3nkWliMCaHxh	192.168.100.108	5526	220.196.204.111	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547131474.775285	CrQPBpQ63Hkby6fel	192.168.1.197	34865	192.168.1.1	53	udp	dns	0.000499	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1526763666.682898	ChoZUl3wVV4kQg3lY4	192.168.2.5	123	31.31.74.35	123	udp		0.013459	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545336802.635492	CDdQRq2TDSZrR68Vui	192.168.1.197	44002	156.63.205.59	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532101433.0642	CB0t2p4amUUktMSOJf	192.168.100.108	5526	192.200.207.143	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144776.527857	CQahsu4WCGcwj8kg1f	192.168.1.198	24104	175.231.254.27	23	tcp					S0			0	S	1	40	0	0		Benign	
1545336797.583389	CVFLP32suUl37SUb62	192.168.1.197	38370	156.55.147.123	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395889.598144	COu2mXgY0GwrEZIH2	192.168.1.198	36097	145.146.45.205	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403488.522135	CWJUxx44cYH0Y5Zmu2	192.168.1.196	40544	146.143.26.68	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403473.161656	CHHJYJ2XrfINdf1Gnf	192.168.1.196	45700	175.189.124.167	23	tcp					S0			0	S	1	60	0	0		Benign	
1532101454.851776	CYqUFX29ANqL97uDei	192.168.100.108	5526	99.84.186.144	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525880911.008351	CN5auC1fqBdwIy3X82	192.168.100.103	43763	56.103.131.161	35316	udp					S0			0	D	1	40	0	0		Benign	
1536227027.430111	CMvBQe3Jzm8jA4PMd2	192.168.100.111	18088	117.85.232.241	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1532525380.003277	CmyDv63Y1ChlsdTUBi	192.168.100.111	57779	141.72.34.125	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525881281.017848	C8LZdl2HthCycJ8a3l	192.168.100.103	43763	184.29.122.135	33693	udp					S0			0	D	1	40	0	0		Benign	
1525882211.02114	C72kqA2y4EGGC9I5Zi	192.168.100.103	43763	219.15.103.250	19402	udp					S0			0	D	1	40	0	0		Benign	
1526771997.257507	CK47LUB0dpeA7jNs1	192.168.2.5	46216	31.110.225.60	22	tcp		2.991465	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1525886633.011671	CQiNiU2XZMFzjecai6	192.168.100.103	43763	201.192.63.251	63291	udp					S0			0	D	1	40	0	0		Benign	
1547144702.720966	CGD0L04Ki5c6vaFbQ1	192.168.1.198	123	78.108.102.237	123	udp					S0			0	D	1	76	0	0		Benign	
1526764764.280109	CYUBH11disEuLX30Z2	192.168.2.5	56579	69.228.172.184	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545395823.035333	CMDbi4dPX9U50x6A2	192.168.1.198	36097	155.104.157.61	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525467.005555	C4QJ0d2VrKZBmGfuei	192.168.100.111	57002	136.71.123.58	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1547144775.501453	C37KMc1v9QW3LBTnya	192.168.1.198	24104	203.42.222.152	23	tcp					S0			0	S	1	40	0	0		Benign	
1536227044.569	CQELtg4MksHQkRaTNb	192.168.100.111	17576	65.49.79.108	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1532101417.528055	CIt7cr4eM7qlKUBtr7	192.168.100.108	5526	182.143.88.177	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1536227025.410294	CLikuN32hZRVIkHkfa	192.168.100.111	17832	41.252.121.88	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1536227023.39067	Cy92jx30n6itSwKHs	192.168.100.111	18344	156.239.46.86	52869	tcp		1e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1545403480.786558	CXmmZ42SNM5B9v7qt1	192.168.1.196	59032	196.163.109.166	23	tcp		3.094724	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1525883184.04577	Cp9BZhKCKokqh5MG6	192.168.100.103	43586	32.3.110.227	2323	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101350.152217	CZYeQZ2siWMpVn6KLd	192.168.100.108	5526	148.251.80.114	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525884699.015055	C7H14f2yapfp7vANSl	192.168.100.103	44449	124.45.195.67	9527	tcp		2.999048	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545403442.456157	Cw30V220WOaq8eZ3wd	192.168.1.196	37186	192.192.192.192	23	tcp					S0			0	S	1	60	0	0		Benign	
1545336808.72077	CVe5PB1RA3a5wxLSJ1	192.168.1.197	38114	59.161.164.59	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403488.121632	CLR23m3RV2fvqMAyZ	192.168.1.196	52156	113.59.132.125	23	tcp					S0			0	S	1	60	0	0		Benign	
1526772388.859044	CeY1lsd0FGEJIESy5	192.168.2.5	37550	31.229.247.201	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1525882362.011554	CKFIf24PQAvXzdadid	192.168.100.103	43763	174.139.57.117	7525	udp					S0			0	D	1	40	0	0		Benign	
1532525449.002285	CNGvMj2CfX2ukMuutc	192.168.100.111	13010	46.224.49.182	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403527.398968	C7HwNwTbETDVkhPB8	192.168.1.196	33770	201.76.196.162	23	tcp		3.125213	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547144778.561941	CHzJZn3qzO4dcNxbwc	192.168.1.198	24104	119.223.53.118	23	tcp					S0			0	S	1	40	0	0		Benign	
1533110537.936755	CEOT9W1qRXttuHBqL4	192.168.100.113	46496	178.128.185.250	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1525883174.04581	CitPrd39RtGL6Ufl5a	192.168.100.103	42272	84.116.241.145	8080	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101431.000624	C1zLD02dIjVTevtFuj	192.168.100.108	5526	206.53.158.56	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525387.007285	CMx1FA3RuWfyT7ZVS7	192.168.100.111	62908	19.161.242.82	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525332.000063	C1h9LC4IDQLLRYGDyf	192.168.100.111	49273	183.152.221.185	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545395833.124542	CZS56Q6dBk89VnPPl	192.168.1.198	36097	120.64.126.121	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525881553.017948	CCZ987mrzvZh6UX6	192.168.100.103	43763	179.227.210.140	16986	udp					S0			0	D	1	40	0	0		Benign	
1545336808.716766	CfVSws4g57TpSVIWV9	192.168.1.197	38114	198.145.117.91	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227044.573995	C43QxQVLNeRShEiv7	192.168.100.111	18344	156.128.107.167	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1526759572.330836	CAXEgC2Cn8wWkiV0s4	192.168.2.5	34855	121.109.24.38	22	tcp		2.997395	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1532525460.004281	CmFgbj4WRBQ50op6Hi	192.168.100.111	63851	60.155.253.171	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403488.766249	CHdc5N5e5uY2Mmqq7	192.168.1.196	47896	255.252.135.177	23	tcp					S0			0	S	1	60	0	0		Benign	
1547144773.45236	Czhrom14MpqVUAXwU4	192.168.1.198	22568	185.235.234.236	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1538546636.549578	CffZn43kEe1ZA7qHBl	192.168.100.103	123	217.30.75.147	123	udp		0.002731	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545403519.085463	C1A9FwGozgq62a0Zg	192.168.1.196	57724	193.126.211.182	23	tcp					S0			0	S	1	60	0	0		Benign	
1547144770.358625	C1CXnH3gFMZQOvec0b	192.168.1.198	24104	151.84.142.191	23	tcp					S0			0	S	1	40	0	0		Benign	
1547147279.009595	CMHIWZ1PoAJbXDsaEa	192.168.1.197	123	83.167.252.118	123	udp					S0			0	D	1	76	0	0		Benign	
1545403481.19031	CDNtr43B72DLHJmeFi	192.168.1.196	42124	50.52.59.160	23	tcp		3.095759	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1525883487.023996	CWYU211lmbOuRFLkoc	192.168.100.103	51287	107.151.214.151	8080	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545336808.704778	CCG6lo2FlmVsV7Yv9h	192.168.1.197	43746	125.192.136.12	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526767499.475721	CZjyJ32CRek08pp2ca	192.168.2.5	36894	69.82.195.238	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545336795.569271	CbLjPWpWboiAkjeI1	192.168.1.197	43746	212.20.30.152	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1533092952.790498	CRaTYg3yi7sWpbAObk	192.168.100.113	36436	128.185.250.50	50	tcp		3.144454	0.0	0.0	S0			0	S	3	180	0	0		Malicious	C&C
1545395889.600647	CTpgSDHWjFkg16QY8	192.168.1.198	36097	20.168.109.84	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538596958.65881	CxZaIyJSjLtFqT3Yf	192.168.100.113	123	212.96.160.147	123	udp					S0			0	D	1	76	0	0		Benign	
1532101366.728766	CIASgd0ePfXvH90X5	192.168.100.108	5526	199.193.252.135	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547131002.927802	CPOgAt2CX9ZqDtG2Za	192.168.1.197	51070	192.168.1.1	53	udp	dns	0.000749	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1525881932.009498	CDvkJ81jrS1xjr6gJ4	192.168.100.103	43763	65.246.13.186	8023	udp					S0			0	D	1	40	0	0		Benign	
1525882843.01423	CiVXpH378RcBlDUMd4	192.168.100.1	3	192.168.100.103	1	icmp					OTH			0		1	68	0	0		Benign	
1538539388.549617	C8PfHh4sQ4KugSh4pc	192.168.100.103	123	89.221.214.130	123	udp					S0			0	D	1	76	0	0		Benign	
1526759126.678077	CVzd524mnvY2ZQeG3d	192.168.2.5	59563	121.46.124.158	22	tcp		2.991397	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1525882367.011476	CGz1kE1CUaVpZioF9e	192.168.100.103	43763	152.124.179.200	14028	udp					S0			0	D	1	40	0	0		Benign	
1545395867.416618	Cv73ZT1qT1SnSAL61	192.168.1.198	36097	57.154.14.20	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525885556.011403	Cv1fpf2aUqaxgsfdK7	192.168.100.103	43763	45.65.100.80	55113	udp					S0			0	D	1	40	0	0		Benign	
1536227046.602578	CiiZ3t1gT47Y6QeZ7k	192.168.100.111	18088	25.75.250.225	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1525882167.010775	CJU5Vq42CYyiSsFOR4	192.168.100.103	43763	17.203.150.194	9428	udp					S0			0	D	1	40	0	0		Benign	
1547130178.459093	CTc7Z33ty64tH7ikH4	192.168.1.197	41929	192.168.1.1	53	udp	dns	0.000753	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1547144773.469356	CLx4753Zxy7PiEw3oa	192.168.1.198	24104	53.199.106.184	23	tcp					S0			0	S	1	40	0	0		Benign	
1533063139.476968	Ck0FQ64b9vRKr2hUbl	192.168.100.113	123	81.2.254.224	123	udp		0.00574	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1532525330.660575	C05l7rB25c2p4ljGf	192.168.100.111	15149	189.157.110.190	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526769489.240471	CXbOk5RCm8HOEd3dl	192.168.2.5	48007	200.168.87.203	59353	tcp		2.990525	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545403435.223775	CqFf385OtwCGFkEpf	192.168.1.196	42042	65.65.65.65	23	tcp		3.139459	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1525882850.050085	Cfp7fm4g1WIEgQhdh4	192.168.100.103	59363	47.227.179.197	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1525883815.004483	CzBT9M1Crfve6dRH4d	192.168.100.103	34161	9.184.237.42	2323	tcp		2.998791	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1537526579.205741	CS8RsJ3upYbsheT5Vf	192.168.2.3	34434	52.216.232.195	80	tcp					SH			0	F	1	40	0	0		benign	
1526772318.748696	CM9D0d4WTb15FQJgw1	192.168.2.5	59857	31.55.204.8	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1547144772.449179	CrLnSb2ZjJN84HhSGl	192.168.1.198	24104	168.181.7.70	23	tcp					S0			0	S	1	40	0	0		Benign	
1536227049.632599	CEO6QS2BXGNk42NhY1	192.168.100.111	18088	212.66.196.183	8080	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1547127483.590664	C9sy8b3k3gDq1Jaqvb	192.168.1.197	36899	192.168.1.1	53	udp	dns	0.000499	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1533082845.693995	CISbuw2QU2fpUNnIMg	192.168.100.113	45112	178.128.185.250	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1526760261.351874	CqB7GEl6zyF41U6x9	192.168.2.5	39441	121.44.59.136	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545336800.610419	CrIfAE1r6DkkemVoAg	192.168.1.197	43746	169.239.89.154	8080	tcp					S0			0	S	1	40	0	0		Benign	
1545403496.092823	CoYXko26dxP2nByI53	192.168.1.196	40248	157.166.137.158	23	tcp		3.148965	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1536227023.387448	CbfmZS2RfL40Ubx0ca	192.168.100.111	17576	95.46.35.220	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1536227024.398598	CGnAsm2JbEyZOeWUZd	192.168.100.111	17576	165.72.201.11	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1525886625.011231	CEu38K10H8RtE18y4k	192.168.100.103	43763	23.10.195.53	45034	udp					S0			0	D	1	40	0	0		Benign	
1532101371.961533	CAV4MF3MgUyxOf0sfd	192.168.100.108	5526	191.250.233.161	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403503.482353	CfHO0Q2tLGK0dU7iO7	192.168.1.196	59480	55.61.159.52	23	tcp					S0			0	S	1	60	0	0		Benign	
1526758485.719407	CXrHLJ3eJ0MP3Wz9xi	192.168.2.5	44754	121.65.211.233	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1525884674.004531	CL13lV1iljd1D90dTf	192.168.100.103	43763	225.88.161.172	59863	udp					S0			0	D	1	40	0	0		Benign	
1525882210.020707	CGKEvp3CdPdEPCMSoj	192.168.100.103	43763	20.244.146.199	27447	udp					S0			0	D	1	40	0	0		Benign	
1525881844.019501	CeO2Ye1Q0eF4psMkZ	192.168.100.103	43763	218.92.71.245	64908	udp					S0			0	D	1	40	0	0		Benign	
1545395838.169647	CBW84I1XfZ2jyEvp46	192.168.1.198	36097	95.130.102.239	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144774.47429	CNIlwx18gR3EWroLTf	192.168.1.198	24104	71.56.152.43	23	tcp					S0			0	S	1	40	0	0		Benign	
1532525396.003171	CAtDki4IAU8rgMutIc	192.168.100.111	6745	166.236.27.42	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526761062.956923	CAbjCm4Ci4snABGsY3	192.168.2.5	123	37.157.198.150	123	udp		0.013771	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1536227025.409513	CP3QG92rLRG9jBTRNb	192.168.100.111	18344	41.48.43.24	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1536227032.469969	C8dJo74GQN3NUrLEhd	192.168.100.111	17832	156.82.235.102	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1536227026.419709	CCsYcMASC5cf4QTcl	192.168.100.111	18088	65.138.90.152	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1538615271.675327	ChxHnwGzjdPQWu6q8	192.168.100.113	57172	192.168.100.1	53	udp	dns	0.00073	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1537540715.881829	CMbkQ14MR2FvxGtMC8	192.168.2.3	44567	72.21.192.213	123	udp					S0			0	D	1	76	0	0		benign	
1526759846.740747	COurBF2kNHfYKf9Ae6	192.168.2.5	57652	121.68.174.83	22	tcp		2.998491	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1525881374.027143	CAc2Tx2pkBkUfkVCs2	192.168.100.103	59449	95.216.128.192	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101404.066729	CbGd54z3lz29xMuGe	192.168.100.108	5526	80.36.38.82	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403503.644276	CjOf7D4ZY2LOc1fWc9	192.168.1.196	44738	82.6.42.32	23	tcp					S0			0	S	1	60	0	0		Benign	
1532101454.864268	CY6adc4yB2dPQPjJZ4	192.168.100.108	5526	211.217.235.146	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1526758176.276059	Cyptw936Euu0iqdoN9	192.168.2.5	47702	121.173.242.167	22	tcp		2.991573	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547131200.364999	Czs8gj46YazOZq2lO	192.168.1.197	52468	185.244.25.183	4975	tcp					S0			0	S	1	60	0	0		Benign	
